drug_name_clean,COUNTY,STATE,COUNTY_CODE,median_cost,num_prices
NA,Dickinson,MI,23210,3.5604,5328
NA,Dickson,TN,44210,3.4959,8289
NA,Dillingham,AK,02070,3.0496,2153
NA,Dillon,SC,42160,3.2682,8760
NA,Dimmit,TX,45430,3.5438,5631
NA,Dinwiddie,VA,49260,3.645,8907
NA,District of Columbia,DC,09000,3.9562,2427
NA,District of Columbia,NA,09000,3.0325,2153
NA,Divide,ND,35110,3.47675,2774
NA,Dixie,FL,10140,3.2156,5615
NA,Dixon,NE,28250,3.3535,5871
NA,Doddridge,WV,51080,3.8889,6918
NA,Dodge,GA,11380,3.4305,8898
NA,Dodge,MN,24190,3.7769,4923
NA,Dodge,NE,28260,3.4743,6795
NA,Dodge,WI,52130,3.8222,8207
NA,Dolores,CO,06160,3.4183,3491
NA,Doniphan,KS,17210,3.2464,5043
NA,Donley,TX,45431,3.5604,4881
NA,Dooly,GA,11381,3.4305,9561
NA,Door,WI,52140,3.3523,6237
NA,Dorado,PR,40250,5.167,6451
NA,Dorado,NA,40250,2.7595,713
NA,Dorchester,MD,21090,3.3211,3878
NA,Dorchester,SC,42170,3.3078,9653
NA,Dougherty,GA,11390,3.42905,6352
NA,Douglas,CO,06170,3.96575,10642
NA,Douglas,GA,11400,3.6473,12644
NA,Douglas,IL,14190,3.9463,6381
NA,Douglas,KS,17220,3.4917,6509
NA,Douglas,MN,24200,3.6886,5035
NA,Douglas,MO,26330,3.428,7520
NA,Douglas,NE,28270,3.4602,6659
NA,Douglas,NV,29020,3.3211,5382
NA,Douglas,OR,38090,3.06725,4578
NA,Douglas,SD,43210,3.5438,5099
NA,Douglas,WA,50080,3.93,4420
NA,Douglas,WI,52150,3.3231,5980
NA,Doña Ana,NM,32060,4.0706,5655
NA,Drew,AR,04210,2.9934,6553
NA,DuPage,IL,14250,3.7678,10331
NA,Dubois,IN,15180,3.4406499999999998,7994
NA,Dubuque,IA,16300,3.5438,3874
NA,Duchesne,UT,46060,3.4665,4327
NA,Dukes,MA,22030,3.0496,2513
NA,Dundy,NE,28280,3.9068,2890
NA,Dunklin,MO,26340,3.4583000000000004,4618
NA,Dunn,ND,35120,3.4858,3286
NA,Dunn,WI,52160,3.3523,5235
NA,Duplin,NC,34300,3.653,7237
NA,Durham,NC,34310,3.93,11065
NA,Dutchess,NY,33230,3.4572000000000003,8874
NA,Duval,FL,10150,3.7344,12898
NA,Duval,TX,45440,3.4459,6055
NA,Dyer,TN,44220,3.45,6976
NA,Eagle,CO,06180,3.4449,3367
NA,Early,GA,11410,3.428,6177
NA,East Baton Rouge,LA,19160,3.2349,8287
NA,East Carroll,LA,19170,3.2461,5405
NA,East Feliciana,LA,19180,3.1237,7223
NA,Eastland,TX,45450,3.45,4311
NA,Eaton,MI,23220,3.5403000000000002,9288
NA,Eau Claire,WI,52170,3.44215,6096
NA,Echols,GA,11420,3.1754,7195
NA,Ector,TX,45451,3.4505,6124
NA,Eddy,NM,32070,3.53095,4144
NA,Eddy,ND,35130,3.5261,3682
NA,Edgar,IL,14310,3.97,6267
NA,Edgecombe,NC,34320,3.9059,6767
NA,Edgefield,SC,42180,3.2114,8371
NA,Edmonson,KY,18291,3.4313,8448
NA,Edmunds,SD,43220,3.4894,3666
NA,Edwards,IL,14320,3.97,6267
NA,Edwards,KS,17230,3.398,3442
NA,Edwards,TX,45460,3.57055,4216
NA,Effingham,GA,11421,3.44925,10008
NA,Effingham,IL,14330,4.0133,5707
NA,El Dorado,CA,05080,3.4634,4560
NA,El Paso,CO,06200,3.8985,9477
NA,El Paso,TX,45480,3.7503,11478
NA,Elbert,CO,06190,3.7732,7532
NA,Elbert,GA,11430,3.45,9978
NA,Elk,KS,17240,3.1775,4951
NA,Elk,PA,39310,4.2643,10543
NA,Elkhart,IN,15190,3.4701,8153
NA,Elko,NV,29030,3.2156,2394
NA,Elliott,KY,18310,3.42365,7798
NA,Ellis,KS,17250,3.3045,2669
NA,Ellis,OK,37220,3.4131,2930
NA,Ellis,TX,45470,3.5604,10001
NA,Ellsworth,KS,17260,3.4102,3717
NA,Elmore,AL,01250,3.8442,8280
NA,Elmore,ID,13190,4.2643,6799
NA,Emanuel,GA,11440,3.4306,9257
NA,Emery,UT,46070,3.3211,2945
NA,Emmet,IA,16310,3.4982,5398
NA,Emmet,MI,23230,3.653,7672
NA,Emmons,ND,35140,3.5465999999999998,3954
NA,Emporia,VA,49270,3.5438,8073
NA,Erath,TX,45490,3.7016,7426
NA,Erie,NY,33240,4.0878,11620
NA,Erie,OH,36220,3.333,11816
NA,Erie,PA,39320,4.2507,11249
NA,Escambia,AL,01260,3.4982,7283
NA,Escambia,FL,10160,3.6066,9102
NA,Esmeralda,NV,29040,3.2156,2394
NA,Essex,MA,22040,3.8122,9428
NA,Essex,NJ,31200,3.5439,8339
NA,Essex,NY,33260,3.4604,6638
NA,Essex,VT,47040,3.37535,5026
NA,Essex,VA,49280,3.5438,8067
NA,Estill,KY,18320,3.428,7908
NA,Etowah,AL,01270,3.5438,9192
NA,Eureka,NV,29050,3.2156,2394
NA,Evangeline,LA,19190,3.19265,7004
NA,Evans,GA,11441,3.4303,9126
NA,Fairbanks North Star,AK,02090,3.0496,2153
NA,Fairfax,VA,49288,3.645,9088
NA,Fairfax,VA,49288,3.645,9088
NA,Fairfax,VA,49290,3.5995,9669
NA,Fairfax,VA,49290,3.5995,9669
NA,Fairfield,OH,36230,3.3976,12731
NA,Fairfield,SC,42190,3.3211,10102
NA,Fajardo,PR,40260,5.0938,6353
NA,Fajardo,NA,40260,2.7595,713
NA,Faleasao,NA,64010,3.305,139
NA,Fall River,SD,43230,3.5465999999999998,4352
NA,Fallon,MT,27120,3.493,2655
NA,Falls,TX,45500,3.6712,6460
NA,Falls Church,VA,49291,3.645,9102
NA,Fannin,GA,11450,3.4306,9173
NA,Fannin,TX,45510,3.428,7718
NA,Faribault,MN,24210,3.6632,4913
NA,Faulk,SD,43240,3.5282,3436
NA,Faulkner,AR,04220,3.3189,9341
NA,Fauquier,VA,49300,3.5438,8359
NA,Fayette,AL,01280,3.8985,6600
NA,Fayette,GA,11451,3.6552,13038
NA,Fayette,IL,14340,3.93,6384
NA,Fayette,IN,15200,3.7323,9099
NA,Fayette,IA,16320,3.4982,6440
NA,Fayette,KY,18330,3.3943000000000003,9206
NA,Fayette,OH,36240,3.3801,10389
NA,Fayette,PA,39330,4.3424,10804
NA,Fayette,TN,44230,3.483,8778
NA,Fayette,TX,45511,3.5604,6636
NA,Fayette,WV,51090,3.7533,6763
NA,Fentress,TN,44240,3.47325,8130
NA,Fergus,MT,27130,3.99,4054
NA,Ferry,WA,50090,2.922,3651
NA,Fillmore,MN,24220,3.7087,5896
NA,Fillmore,NE,28290,3.4696,6139
NA,Finney,KS,17270,3.3045,2886
NA,Fisher,TX,45520,3.5604,5159
NA,Fitiuta,NA,64020,3.305,139
NA,Flagler,FL,10170,3.5,9946
NA,Flathead,MT,27140,3.9885,4607
NA,Fleming,KY,18340,3.42365,7798
NA,Florence,SC,42200,3.2654,8499
NA,Florence,WI,52180,3.3523,6516
NA,Florida,PR,40265,5.0938,6687
NA,Florida,NA,40265,2.7595,713
NA,Floyd,GA,11460,3.4301,9544
NA,Floyd,IN,15210,3.45,8387
NA,Floyd,IA,16330,3.4719499999999996,5908
NA,Floyd,KY,18350,3.45,7967
NA,Floyd,TX,45521,3.71755,6272
NA,Floyd,VA,49310,3.5438,8908
NA,Fluvanna,VA,49320,3.5438,7417
NA,Foard,TX,45522,3.82,4169
NA,Fond du Lac,WI,52190,3.96715,8532
NA,Ford,IL,14350,3.93,6384
NA,Ford,KS,17280,3.25945,2666
NA,Forest,PA,39340,4.2998,10419
NA,Forest,WI,52200,3.338,6521
NA,Forrest,MS,25170,3.27105,6988
NA,Forsyth,GA,11461,3.7503,12752
NA,Forsyth,NC,34330,3.7802,12841
NA,Fort Bend,TX,45530,3.428,12909
NA,Foster,ND,35150,3.5465999999999998,3954
NA,Fountain,IN,15220,3.658,9097
NA,Franklin,AL,01290,3.8985,6600
NA,Franklin,AR,04230,3.2891,8909
NA,Franklin,FL,10180,3.4502,5595
NA,Franklin,GA,11462,3.4584,10884
NA,Franklin,ID,13200,3.6238,3123
NA,Franklin,IL,14360,3.97,6263
NA,Franklin,IN,15230,3.658,9227
NA,Franklin,IA,16340,3.46525,5636
NA,Franklin,KS,17290,3.4982,6374
NA,Franklin,KY,18360,3.4313,8338
NA,Franklin,LA,19200,3.3211,5689
NA,Franklin,ME,20030,3.3021,6832
NA,Franklin,MA,22060,3.502,5974
NA,Franklin,MS,25180,3.2696500000000004,5458
NA,Franklin,MO,26350,3.4255,9237
NA,Franklin,NE,28300,3.4428,5445
NA,Franklin,NY,33270,3.4635,6007
NA,Franklin,NC,34340,3.93,8033
NA,Franklin,OH,36250,3.428,13822
NA,Franklin,PA,39350,4.1174,11445
NA,Franklin,TN,44250,3.45,7632
NA,Franklin,TX,45531,3.7576,6387
NA,Franklin,VT,47050,3.45,4048
NA,Franklin,VA,49328,3.645,8907
NA,Franklin,VA,49328,3.645,8907
NA,Franklin,VA,49330,3.645,9722
NA,Franklin,VA,49330,3.645,9722
NA,Franklin,WA,50100,3.253,6483
NA,Frederick,MD,21100,3.3211,6140
NA,Frederick,VA,49340,3.5,8093
NA,Fredericksburg,VA,49342,3.647,8721
NA,Freeborn,MN,24230,3.6051,5141
NA,Freestone,TX,45540,3.7482,6051
NA,Fremont,CO,06210,3.645,8439
NA,Fremont,ID,13210,4.2525,4032
NA,Fremont,IA,16350,3.50975,4898
NA,Fremont,WY,53060,3.5282,3072
NA,Fresno,CA,05090,3.7301,8853
NA,Frio,TX,45541,3.6861,5607
NA,Frontier,NE,28310,3.4279,5028
NA,Fulton,AR,04240,3.0599499999999997,7296
NA,Fulton,GA,11470,3.71485,13780
NA,Fulton,IL,14370,3.97,6535
NA,Fulton,IN,15240,3.428,8377
NA,Fulton,KY,18361,3.428,7427
NA,Fulton,NY,33280,3.5536,8930
NA,Fulton,OH,36260,3.3021,13500
NA,Fulton,PA,39360,4.2525,11819
NA,Furnas,NE,28320,3.4466,5284
NA,Gadsden,FL,10190,3.4488,5709
NA,Gage,NE,28330,3.4696,6139
NA,Gaines,TX,45542,3.82,4169
NA,Galax,VA,49343,3.5,7938
NA,Gallatin,IL,14380,3.5604,5103
NA,Gallatin,KY,18362,3.3693,8572
NA,Gallatin,MT,27150,3.99,4054
NA,Gallia,OH,36270,3.4084,9308
NA,Galveston,TX,45550,3.45,11422
NA,Garden,NE,28340,3.9068,2890
NA,Garfield,CO,06220,3.3211,2811
NA,Garfield,MT,27160,3.493,2655
NA,Garfield,NE,28350,3.4428,5445
NA,Garfield,OK,37230,3.4419500000000003,6600
NA,Garfield,UT,46080,3.4336,3097
NA,Garfield,WA,50110,3.25395,3678
NA,Garland,AR,04250,3.2682,10028
NA,Garrard,KY,18390,3.428,7908
NA,Garrett,MD,21110,3.2682,3591
NA,Garvin,OK,37240,3.464,7538
NA,Garza,TX,45551,3.69825,6408
NA,Gasconade,MO,26360,3.3211,7920
NA,Gaston,NC,34350,3.5604,10258
NA,Gates,NC,34360,3.8985,6300
NA,Geary,KS,17300,3.4766,5427
NA,Geauga,OH,36280,3.3631,15491
NA,Gem,ID,13220,4.3195,7578
NA,Genesee,MI,23240,3.5604,12508
NA,Genesee,NY,33290,4.2648,9870
NA,Geneva,AL,01300,3.5101,7512
NA,Gentry,MO,26370,3.4255,4584
NA,George,MS,25190,3.2339,7572
NA,Georgetown,SC,42210,3.2654,8618
NA,Gibson,IN,15250,3.45,8000
NA,Gibson,TN,44260,3.5136,7797
NA,Gila,AZ,03030,2.9161,6710
NA,Gilchrist,FL,10200,3.2156,5615
NA,Giles,TN,44270,3.45,8749
NA,Giles,VA,49350,3.5435499999999998,8632
NA,Gillespie,TX,45552,3.5628,7289
NA,Gilliam,OR,38100,3.32995,3030
NA,Gilmer,GA,11471,3.4301,9394
NA,Gilmer,WV,51100,3.8604000000000003,6658
NA,Gilpin,CO,06230,3.7707,7535
NA,Glacier,MT,27170,3.5438,3341
NA,Glades,FL,10210,3.2114,5359
NA,Gladwin,MI,23250,3.4766,9511
NA,Glascock,GA,11480,3.4305,9666
NA,Glasscock,TX,45560,3.5604,4881
NA,Glenn,CA,05100,3.0388,3358
NA,Gloucester,NJ,31220,3.5438,8630
NA,Gloucester,VA,49360,3.585,9176
NA,Glynn,GA,11490,3.1754,7771
NA,Gogebic,MI,23260,3.582,5060
NA,Golden Valley,MT,27180,3.6051,3613
NA,Golden Valley,ND,35160,3.51905,2910
NA,Goliad,TX,45561,3.4506,5943
NA,Gonzales,TX,45562,3.4505,7072
NA,Goochland,VA,49370,3.647,10517
NA,Goodhue,MN,24240,3.7503,5193
NA,Gooding,ID,13230,4.4774,5217
NA,Gordon,GA,11500,3.4271,8873
NA,Goshen,WY,53070,3.5438,3597
NA,Gosper,NE,28360,3.4279,5028
NA,Gove,KS,17310,3.25945,2666
NA,Grady,GA,11510,3.1738,6975
NA,Grady,OK,37250,3.4671,7810
NA,Grafton,NH,30040,3.4449,6937
NA,Graham,AZ,03040,3.0095,5735
NA,Graham,KS,17320,3.3077,2805
NA,Graham,NC,34370,3.5547,7747
NA,Grainger,TN,44280,3.4462,7989
NA,Grand,CO,06240,3.4952,5645
NA,Grand,UT,46090,3.4587,3931
NA,Grand Forks,ND,35170,3.661,5441
NA,Grand Isle,VT,47060,3.45,4048
NA,Grand Traverse,MI,23270,3.7363,8133
NA,Granite,MT,27190,3.9885,4335
NA,Grant,AR,04260,3.2231,9342
NA,Grant,IN,15260,3.4575,7910
NA,Grant,KS,17330,3.2560000000000002,2750
NA,Grant,KY,18400,3.4567,8991
NA,Grant,LA,19210,3.1879,6711
NA,Grant,MN,24250,3.7217,5113
NA,Grant,NE,28370,3.9068,2890
NA,Grant,NM,32080,3.8099999999999996,5416
NA,Grant,ND,35180,3.5465999999999998,3954
NA,Grant,OK,37260,3.6323499999999997,4370
NA,Grant,OR,38110,3.6317,3350
NA,Grant,SD,43250,3.5465999999999998,3572
NA,Grant,WA,50120,3.6576,4801
NA,Grant,WV,51110,3.8541,7032
NA,Grant,WI,52210,3.4982,4902
NA,Granville,NC,34380,3.8105,8125
NA,Gratiot,MI,23280,3.4889,10173
NA,Graves,KY,18410,3.45,7841
NA,Gray,KS,17340,3.25945,2666
NA,Gray,TX,45563,3.423,4507
NA,Grays Harbor,WA,50130,3.7539,3765
NA,Grayson,KY,18420,3.4313,8584
NA,Grayson,TX,45564,3.5459,8792
NA,Grayson,VA,49380,3.5,7669
NA,Greater Bridgeport,CT,07000,3.42235,8236
NA,Greeley,KS,17350,3.2422,2530
NA,Greeley,NE,28380,3.4428,5445
NA,Green,KY,18421,3.428,7908
NA,Green,WI,52220,3.427,7556
NA,Green Lake,WI,52230,3.75795,8532
NA,Greenbrier,WV,51120,3.7753,6763
NA,Greene,AL,01310,3.9755000000000003,6140
NA,Greene,AR,04270,3.2566,8580
NA,Greene,GA,11520,3.4635,10881
NA,Greene,IL,14390,3.5,6844
NA,Greene,IN,15270,3.4445,8333
NA,Greene,IA,16360,3.46525,5744
NA,Greene,MS,25200,3.2114,7308
NA,Greene,MO,26380,3.428,8579
NA,Greene,NY,33300,3.6967,9378
NA,Greene,NC,34390,3.5604,7653
NA,Greene,OH,36290,3.3857999999999997,14632
NA,Greene,PA,39370,4.3384,10936
NA,Greene,TN,44290,3.4894499999999997,7252
NA,Greene,VA,49390,3.5438,7673
NA,Greenlee,AZ,03050,3.01075,4592
NA,Greensville,VA,49400,3.5438,8073
NA,Greenup,KY,18440,3.4568,8109
NA,Greenville,SC,42220,3.3215,11354
NA,Greenwood,KS,17360,3.1775,5171
NA,Greenwood,SC,42230,3.201,8955
NA,Greer,OK,37270,3.645,4348
NA,Gregg,TX,45570,3.7983,8241
NA,Gregory,SD,43260,3.5438,3964
NA,Grenada,MS,25210,3.0469,5532
NA,Griggs,ND,35190,3.5673500000000002,4210
NA,Grimes,TX,45580,3.5438,8201
NA,Grundy,IL,14400,4.09,7706
NA,Grundy,IA,16370,3.4861,6152
NA,Grundy,MO,26390,3.4255,4720
NA,Grundy,TN,44300,3.483,8777
NA,Guadalupe,NM,32090,4.0764,4685
NA,Guadalupe,TX,45581,3.428,10602
NA,Guanica,PR,40270,5.0938,6687
NA,Guanica,NA,40270,2.7595,713
NA,Guayama,PR,40280,5.0938,6353
NA,Guayama,NA,40280,2.7595,713
NA,Guayanilla,PR,40290,5.0938,6805
NA,Guayanilla,NA,40290,2.7595,713
NA,Guaynabo,PR,40300,5.0938,6471
NA,Guaynabo,NA,40300,2.7595,713
NA,Guernsey,OH,36300,3.3355,10570
NA,Guilford,NC,34400,3.7798,12572
NA,Gulf,FL,10220,3.2156,5223
NA,Gunnison,CO,06250,3.4183,3491
NA,Gurabo,PR,40310,5.0938,6353
NA,Gurabo,NA,40310,2.7595,713
NA,Guthrie,IA,16380,3.46185,5854
NA,Gwinnett,GA,11530,3.7503,13509
NA,Haakon,SD,43270,3.50615,3944
NA,Habersham,GA,11540,3.4521,11019
NA,Haines,AK,02100,3.0496,2153
NA,Hale,AL,01320,3.9755000000000003,6140
NA,Hale,TX,45582,3.71785,7084
NA,Halifax,NC,34410,3.98405,6706
NA,Halifax,VA,49410,3.5592,8657
NA,Hall,GA,11550,3.4519,11221
NA,Hall,NE,28390,3.4428,5979
NA,Hall,TX,45583,3.8425,4557
NA,Hamblen,TN,44310,3.45,7644
NA,Hamilton,FL,10230,3.2156,5615
NA,Hamilton,IL,14410,3.5305,5523
NA,Hamilton,IN,15280,3.45,11068
NA,Hamilton,IA,16390,3.4719499999999996,6262
NA,Hamilton,KS,17370,3.2422,2530
NA,Hamilton,NE,28400,3.4428,5979
NA,Hamilton,NY,33310,3.4586,7187
NA,Hamilton,OH,36310,3.428,16408
NA,Hamilton,TN,44320,3.4634,9192
NA,Hamilton,TX,45590,3.5511,6985
NA,Hamlin,SD,43280,3.5494,3722
NA,Hampden,MA,22070,3.8096,9171
NA,Hampshire,MA,22080,3.8056,8224
NA,Hampshire,WV,51130,3.8006,6234
NA,Hampton,SC,42240,3.2601500000000003,8744
NA,Hampton,VA,49411,3.7351,10415
NA,Hancock,GA,11560,3.4306,9922
NA,Hancock,IL,14420,3.9854,6805
NA,Hancock,IN,15290,3.45,10793
NA,Hancock,IA,16400,3.46525,5636
NA,Hancock,KY,18450,3.4299,8338
NA,Hancock,ME,20040,3.2506500000000003,6002
NA,Hancock,MS,25220,3.2599,8222
NA,Hancock,OH,36330,3.3289999999999997,11968
NA,Hancock,TN,44330,3.4416,7825
NA,Hancock,WV,51140,3.7769,6220
NA,Hand,SD,43290,3.5521000000000003,3692
NA,Hanover,VA,49420,3.7933500000000002,11044
NA,Hansford,TX,45591,3.82,4589
NA,Hanson,SD,43300,3.5494,5387
NA,Haralson,GA,11570,3.45,10131
NA,Hardee,FL,10240,3.3077,6429
NA,Hardeman,TN,44340,3.4635,7920
NA,Hardeman,TX,45592,3.82,4169
NA,Hardin,IL,14421,3.5604,5103
NA,Hardin,IA,16410,3.4719499999999996,6262
NA,Hardin,KY,18460,3.4299,8558
NA,Hardin,OH,36340,3.333,11465
NA,Hardin,TN,44350,3.5136,7802
NA,Hardin,TX,45600,3.45,10649
NA,Harding,NM,32100,4.0864,4005
NA,Harding,SD,43310,3.50615,3944
NA,Hardy,WV,51150,3.8171,6892
NA,Harford,MD,21120,3.4766,5567
NA,Harlan,KY,18470,3.4313,7569
NA,Harlan,NE,28410,3.4466,5284
NA,Harmon,OK,37280,3.6547,4102
NA,Harnett,NC,34420,4.04965,8920
NA,Harney,OR,38120,3.3007,2758
NA,Harper,KS,17380,3.3231,4289
NA,Harper,OK,37290,3.34,2652
NA,Harris,GA,11580,3.4306,10467
NA,Harris,TX,45610,3.4982,15828
NA,Harrison,IN,15300,3.45,8248
NA,Harrison,IA,16420,3.5054,5418
NA,Harrison,KY,18480,3.3693,8572
NA,Harrison,MS,25230,3.2682,8742
NA,Harrison,MO,26400,3.4243,4448
NA,Harrison,OH,36350,3.5438,11607
NA,Harrison,TX,45620,3.7336,7647
NA,Harrison,WV,51160,3.8577,7303
NA,Harrisonburg,VA,49421,3.645,7537
NA,Hart,GA,11581,3.4306,9918
NA,Hart,KY,18490,3.4313,8584
NA,Hartley,TX,45621,3.8222,4583
NA,Harvey,KS,17390,3.3619000000000003,6308
NA,Haskell,KS,17391,3.2422,2530
NA,Haskell,OK,37300,3.48225,4570
NA,Haskell,TX,45630,3.8664,4557
NA,Hatillo,PR,40320,5.167,7051
NA,Hatillo,NA,40320,2.7595,713
NA,Hawaii,HI,12010,3.3211,3771
NA,Hawkins,TN,44360,3.45,7707
NA,Hayes,NE,28420,3.47675,3574
NA,Hays,TX,45631,3.45,9306
NA,Haywood,NC,34430,3.7483,9553
NA,Haywood,TN,44370,3.4634,8026
NA,Heard,GA,11590,3.4635,10611
NA,Hemphill,TX,45632,3.423,3344
NA,Hempstead,AR,04280,3.2529,6611
NA,Henderson,IL,14440,4.09,6843
NA,Henderson,KY,18500,3.45,7973
NA,Henderson,NC,34440,4.01,11154
NA,Henderson,TN,44380,3.5145,7402
NA,Henderson,TX,45640,3.8099,8438
NA,Hendricks,IN,15310,3.4982,10607
NA,Hendry,FL,10250,3.2114,4951
NA,Hennepin,MN,24260,3.4982,8455
NA,Henrico,VA,49430,3.8468,11585
NA,Henry,AL,01330,3.8998,6732
NA,Henry,GA,11591,3.7503,13717
NA,Henry,IL,14450,4.0550999999999995,7226
NA,Henry,IN,15320,3.658,9199
NA,Henry,IA,16430,3.467,6018
NA,Henry,KY,18510,3.3747,8572
NA,Henry,MO,26410,3.3708,7066
NA,Henry,OH,36360,3.27125,11936
NA,Henry,TN,44390,3.4894499999999997,7524
NA,Henry,VA,49440,3.5592,8372
NA,Herkimer,NY,33320,3.76615,8780
NA,Hernando,FL,10260,4.0817,15736
NA,Hertford,NC,34450,3.8985,6028
NA,Hettinger,ND,35200,3.5465999999999998,3814
NA,Hickman,KY,18511,3.428,7427
NA,Hickman,TN,44400,3.428,8753
NA,Hickory,MO,26411,3.4183,7378
NA,Hidalgo,NM,32110,3.4982,3306
NA,Hidalgo,TX,45650,3.4459,9762
NA,Highland,OH,36370,3.3631,10111
NA,Highland,VA,49450,3.5312,7799
NA,Highlands,FL,10270,3.4416,7493
NA,Hill,MT,27200,3.9745999999999997,3238
NA,Hill,TX,45651,3.4504,7690
NA,Hillsborough,FL,10280,4.1308,17530
NA,Hillsborough,NH,30050,3.4277,7051
NA,Hillsdale,MI,23290,3.44395,10532
NA,Hinds,MS,25240,3.2682,8478
NA,Hinsdale,CO,06260,3.4183,3491
NA,Hitchcock,NE,28430,3.47675,3574
NA,Hocking,OH,36380,3.3565,10811
NA,Hockley,TX,45652,3.718,6677
NA,Hodgeman,KS,17410,3.2422,2530
NA,Hoke,NC,34460,3.9691,9062
NA,Holmes,FL,10290,3.2156,5223
NA,Holmes,MS,25250,3.0999,6484
NA,Holmes,OH,36390,3.3631,12893
NA,Holt,MO,26412,3.428,4996
NA,Holt,NE,28440,3.4428,5701
NA,Honolulu,HI,12020,3.4729,5297
NA,Hood,TX,45653,3.4982,9284
NA,Hood River,OR,38130,3.799,4189
NA,Hooker,NE,28450,3.9068,2890
NA,Hoonah-Angoon,AK,02105,3.0496,2153
NA,Hopewell,VA,49451,3.6638,10075
NA,Hopkins,KY,18530,3.4313,8103
NA,Hopkins,TX,45654,3.7503,6529
NA,Hormigueros,PR,40330,5.0938,6687
NA,Hormigueros,NA,40330,2.7595,713
NA,Horry,SC,42250,3.2331,8901
NA,Hot Spring,AR,04290,3.2602,9636
NA,Hot Springs,WY,53080,3.524,2933
NA,Houghton,MI,23300,3.582,4772
NA,Houston,AL,01340,3.5228,7783
NA,Houston,GA,11600,3.45,10849
NA,Houston,MN,24270,3.7203999999999997,5768
NA,Houston,TN,44410,3.4589,8130
NA,Houston,TX,45660,3.5438,5650
NA,Howard,AR,04300,3.1112,5063
NA,Howard,IN,15330,3.3768,9449
NA,Howard,IA,16440,3.5438,5487
NA,Howard,MD,21130,3.3638,6242
NA,Howard,MO,26440,3.47835,6606
NA,Howard,NE,28460,3.4428,5979
NA,Howard,TX,45661,3.78,5657
NA,Howell,MO,26450,3.4111,6900
NA,Hubbard,MN,24280,3.661,6883
NA,Hudson,NJ,31230,3.5438,8314
NA,Hudspeth,TX,45662,3.9324,6527
NA,Huerfano,CO,06270,3.4085,6220
NA,Hughes,OK,37310,3.5604,7161
NA,Hughes,SD,43320,3.4858,3028
NA,Humacao,PR,40340,5.0938,6353
NA,Humacao,NA,40340,2.7595,713
NA,Humboldt,CA,05110,3.0272,3344
NA,Humboldt,IA,16450,3.50975,5420
NA,Humboldt,NV,29060,3.2156,2394
NA,Humphreys,MS,25260,3.0999,6484
NA,Humphreys,TN,44420,3.4465,8595
NA,Hunt,TX,45670,3.4562,7536
NA,Hunterdon,NJ,31250,3.58695,6960
NA,Huntingdon,PA,39380,4.2525,12254
NA,Huntington,IN,15340,3.4982,8148
NA,Huron,MI,23310,3.5502,9897
NA,Huron,OH,36400,3.2651000000000003,10990
NA,Hutchinson,SD,43330,3.5494,5251
NA,Hutchinson,TX,45671,3.8,5110
NA,Hyde,NC,34470,3.93,6299
NA,Hyde,SD,43340,3.5282,3436
NA,Iberia,LA,19220,3.1885,6868
NA,Iberville,LA,19230,3.1434,7619
NA,Ida,IA,16460,3.4743,5709
NA,Idaho,ID,13240,3.3435,2951
NA,Imperial,CA,05120,2.9808,4409
NA,Inarajan,NA,65080,3.305,139
NA,Independence,AR,04310,3.2001,7905
NA,Indian River,FL,10300,3.8056,12697
NA,Indiana,PA,39390,4.34195,9366
NA,Ingham,MI,23320,3.6119,10141
NA,Inyo,CA,05130,3.1068,3368
NA,Ionia,MI,23330,3.8018,7578
NA,Iosco,MI,23340,3.4287,9726
NA,Iowa,IA,16470,3.5141,5559
NA,Iowa,WI,52240,3.4183,7010
NA,Iredell,NC,34480,3.74865,9570
NA,Irion,TX,45672,3.5604,5017
NA,Iron,MI,23350,3.5604,5192
NA,Iron,MO,26460,3.4183,6489
NA,Iron,UT,46100,3.6618,5919
NA,Iron,WI,52250,3.3231,5339
NA,Iroquois,IL,14460,3.90495,6652
NA,Irwin,GA,11601,3.4306,9393
NA,Isabela,PR,40350,5.167,7051
NA,Isabela,NA,40350,2.7595,713
NA,Isabella,MI,23360,3.7111,7956
NA,Isanti,MN,24290,3.5132,7659
NA,Island,WA,50140,3.4918,5127
NA,Isle of Wight,VA,49460,3.645,9738
NA,Issaquena,MS,25270,3.0999,6484
NA,Itasca,MN,24300,3.5604,6420
NA,Itawamba,MS,25280,3.3211,4668
NA,Ituau,NA,64030,3.305,139
NA,Izard,AR,04320,3.1112,7432
NA,Jack,TX,45680,3.5567,6159
NA,Jackson,AL,01350,3.8985,7911
NA,Jackson,AR,04330,3.1035,7105
NA,Jackson,CO,06280,3.33055,5114
NA,Jackson,FL,10310,3.3077,5109
NA,Jackson,GA,11610,3.4519,11296
NA,Jackson,IL,14470,3.94515,6810
NA,Jackson,IN,15350,3.3803,8734
NA,Jackson,IA,16480,3.4719499999999996,6262
NA,Jackson,KS,17420,3.4730999999999996,5430
NA,Jackson,KY,18540,3.41655,8018
NA,Jackson,LA,19240,3.1967,6373
NA,Jackson,MI,23370,3.5206,10008
NA,Jackson,MN,24310,3.7087,4193
NA,Jackson,MS,25290,3.2682,8603
NA,Jackson,MO,26470,3.428,8647
NA,Jackson,NC,34490,3.5604,8299
NA,Jackson,OH,36410,3.3638,9741
NA,Jackson,OK,37320,3.661,4756
NA,Jackson,OR,38140,3.3231,6373
